date	close
5:10	3.227513
5:30	3.191257
5:50	3.690608
6:00	3.645349
6:10	1.333333
6:20	3.306878
6:30	2.000321
6:40	2.962963
6:50	7.276862
7:00	5.200000
7:10	2.522579
7:20	2.703704
7:30	4.944444
7:40	4.601064
7:50	5.193122
8:00	2.984043
8:10	6.841270
8:20	8.510362
8:30	6.002080
8:40	6.194595
8:50	6.472678
9:00	6.568966
9:10	3.884409
9:20	5.770950
9:30	8.330674
9:50	4.833924
10:00	4.006211
10:10	6.160075
10:20	4.308511
10:30	3.690058
10:50	3.465392
11:00	7.047619
11:10	5.111111
11:20	4.395722
11:30	4.626543
11:50	7.680556
12:00	5.674157
12:10	3.333333
12:20	5.445652
12:30	4.541667
12:40	9.444444
12:50	6.716667
13:00	5.012411
13:20	3.603036
13:30	11.384181
13:40	13.222222
13:50	4.930556
14:00	4.372340
14:10	3.521164
14:20	6.010582
14:30	5.444444
14:40	4.354828
14:50	8.938889
15:00	6.581492
15:10	12.786885
15:20	5.913333
15:30	11.625000
15:40	5.198413
15:50	5.495581
16:00	3.337632
16:10	4.259259
16:20	4.714286
16:30	5.670174
16:40	4.916201
16:50	4.140212
17:00	5.928177
17:10	5.325585
17:20	6.328042
17:30	6.036398
17:40	4.543735
17:50	8.943718
18:00	6.316667
18:10	4.887006
18:20	4.174033
18:30	6.051997
18:40	5.201058
18:50	6.454054
19:00	5.497354
19:10	6.353510
19:20	3.630435
19:30	2.824735
19:40	3.865591
19:50	5.942561
20:00	3.677249
20:10	2.835125
20:20	4.185185
20:30	2.593249
20:40	3.324786
21:00	8.276882
21:10	3.931429
21:20	4.284946
21:40	3.055556
21:50	4.308511
22:00	3.650794
22:10	7.333333
22:20	5.296089
22:30	3.357143
22:40	4.345238
22:50	3.727513
23:10	3.501783
23:20	4.640212
23:30	4.291667
23:50	2.490421
4:30	2.534392
4:50	2.354497
5:10	3.465608
5:30	4.071429
5:40	4.121693
6:00	2.377778
6:10	3.192786
